Id,RouteId,ImageName,Distress_Class,BoundingBox,File_Path
120,19,2022_11_10_18_48_21_865666_RIM.jpg,"Alligator Cracking","[854.0, 4.0, 158.0, 80.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_48_21_865666_RIM.jpg
121,19,2022_11_10_18_46_12_704257_RIM.jpg,"Longitudinal Cracks","[584.0, 30.0, 461.0, 53.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_46_12_704257_RIM.jpg
122,19,2022_11_10_18_48_31_125889_RIM.jpg,"Alligator Cracking","[-1.0, -2.0, 1557.0, 135.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_48_31_125889_RIM.jpg
123,19,2022_11_10_18_48_29_246917_RIM.jpg,"Alligator Cracking","[446.0, 0.0, 342.0, 103.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_48_29_246917_RIM.jpg
124,19,2022_11_10_18_48_29_246917_RIM.jpg,"Alligator Cracking","[930.0, -2.0, 351.0, 97.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_48_29_246917_RIM.jpg
125,19,2022_11_10_18_48_33_020819_RIM.jpg,"Alligator Cracking","[26.0, 4.0, 1537.0, 117.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_48_33_020819_RIM.jpg
126,19,2022_11_10_18_48_34_931706_RIM.jpg,"Alligator Cracking","[922.0, 0.0, 236.0, 116.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_48_34_931706_RIM.jpg
127,19,2022_11_10_18_48_34_931706_RIM.jpg,ravelling,"[151.0, 0.0, 324.0, 105.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_48_34_931706_RIM.jpg
128,19,2022_11_10_18_48_38_756472_RIM.jpg,"Alligator Cracking","[981.0, -2.0, 222.0, 135.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_48_38_756472_RIM.jpg
129,19,2022_11_10_18_48_44_285678_RIM.jpg,Pothole,"[1174.0, 0.0, 144.0, 63.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_48_44_285678_RIM.jpg
130,19,2022_11_10_18_48_50_124057_RIM.jpg,Pothole,"[301.0, 0.0, 225.0, 124.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_48_50_124057_RIM.jpg
131,19,2022_11_10_18_48_50_124057_RIM.jpg,"Alligator Cracking","[26.0, 1.0, 266.0, 105.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_48_50_124057_RIM.jpg
132,19,2022_11_10_18_48_52_165594_RIM.jpg,"Alligator Cracking","[-2.0, 0.0, 1116.0, 121.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_48_52_165594_RIM.jpg
133,19,2022_11_10_18_48_54_199153_RIM.jpg,"Alligator Cracking","[-2.0, -1.0, 1046.0, 134.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_48_54_199153_RIM.jpg
134,19,2022_11_10_18_48_54_199153_RIM.jpg,"Alligator Cracking","[1373.0, 0.0, 190.0, 133.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_48_54_199153_RIM.jpg
135,19,2022_11_10_18_48_56_203790_RIM.jpg,"Alligator Cracking","[1182.0, 10.0, 381.0, 123.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_48_56_203790_RIM.jpg
136,19,2022_11_10_18_48_58_202442_RIM.jpg,"Alligator Cracking","[-2.0, 1.0, 970.0, 132.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_48_58_202442_RIM.jpg
137,19,2022_11_10_18_48_58_202442_RIM.jpg,"Alligator Cracking","[1239.0, 4.0, 324.0, 129.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_48_58_202442_RIM.jpg
138,19,2022_11_10_18_49_00_266918_RIM.jpg,"Alligator Cracking","[0.0, 4.0, 1447.0, 107.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_00_266918_RIM.jpg
139,19,2022_11_10_18_49_02_312445_RIM.jpg,Pothole,"[890.0, -2.0, 409.0, 107.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_02_312445_RIM.jpg
140,19,2022_11_10_18_49_02_312445_RIM.jpg,"Alligator Cracking","[-2.0, -2.0, 866.0, 95.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_02_312445_RIM.jpg
141,19,2022_11_10_18_49_02_312445_RIM.jpg,"Alligator Cracking","[1313.0, 5.0, 250.0, 97.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_02_312445_RIM.jpg
142,19,2022_11_10_18_46_16_073242_RIM.jpg,"Alligator Cracking","[693.0, 22.0, 337.0, 56.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_46_16_073242_RIM.jpg
143,19,2022_11_10_18_46_39_891513_RIM.jpg,"Data Loss","[724.0, -2.0, 729.0, 18.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_46_39_891513_RIM.jpg
144,19,2022_11_10_18_47_01_939520_RIM.jpg,"Longitudinal Cracks","[422.0, 47.0, 271.0, 66.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_47_01_939520_RIM.jpg
145,19,2022_11_10_18_47_14_664473_RIM.jpg,"Transverse Cracks","[60.0, -2.0, 102.0, 135.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_47_14_664473_RIM.jpg
146,19,2022_11_10_18_47_20_337295_RIM.jpg,"Alligator Cracking","[1130.0, 2.0, 433.0, 129.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_47_20_337295_RIM.jpg
147,19,2022_11_10_18_49_04_277188_RIM.jpg,"Alligator Cracking","[1055.0, -2.0, 499.0, 125.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_04_277188_RIM.jpg
148,19,2022_11_10_18_49_04_277188_RIM.jpg,"Alligator Cracking","[104.0, 3.0, 934.0, 55.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_04_277188_RIM.jpg
149,19,2022_11_10_18_49_06_197051_RIM.jpg,"Alligator Cracking","[0.0, 5.0, 982.0, 123.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_06_197051_RIM.jpg
150,19,2022_11_10_18_49_06_197051_RIM.jpg,"Alligator Cracking","[1239.0, 2.0, 319.0, 78.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_06_197051_RIM.jpg
151,19,2022_11_10_18_49_08_107938_RIM.jpg,"Alligator Cracking","[682.0, 2.0, 881.0, 129.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_08_107938_RIM.jpg
152,19,2022_11_10_18_49_08_107938_RIM.jpg,"Alligator Cracking","[150.0, 29.0, 161.0, 82.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_08_107938_RIM.jpg
153,19,2022_11_10_18_49_10_012841_RIM.jpg,"Alligator Cracking","[-1.0, 9.0, 540.0, 93.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_10_012841_RIM.jpg
154,19,2022_11_10_18_49_10_012841_RIM.jpg,"Alligator Cracking","[797.0, -1.0, 766.0, 110.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_10_012841_RIM.jpg
155,19,2022_11_10_18_49_11_948662_RIM.jpg,"Alligator Cracking","[5.0, 3.0, 885.0, 123.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_11_948662_RIM.jpg
156,19,2022_11_10_18_49_11_948662_RIM.jpg,"Alligator Cracking","[895.0, -1.0, 665.0, 87.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_11_948662_RIM.jpg
157,19,2022_11_10_18_49_13_925373_RIM.jpg,"Alligator Cracking","[8.0, 1.0, 655.0, 130.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_13_925373_RIM.jpg
158,19,2022_11_10_18_49_13_925373_RIM.jpg,"Alligator Cracking","[1096.0, 35.0, 458.0, 75.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_13_925373_RIM.jpg
159,19,2022_11_10_18_49_15_892111_RIM.jpg,"Alligator Cracking","[222.0, 0.0, 872.0, 126.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_15_892111_RIM.jpg
160,19,2022_11_10_18_49_15_892111_RIM.jpg,"Alligator Cracking","[-2.0, 0.0, 217.0, 85.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_15_892111_RIM.jpg
161,19,2022_11_10_18_49_15_892111_RIM.jpg,"Alligator Cracking","[1154.0, 30.0, 394.0, 71.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_15_892111_RIM.jpg
162,19,2022_11_10_18_49_17_805990_RIM.jpg,"Alligator Cracking","[9.0, 3.0, 1085.0, 130.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_17_805990_RIM.jpg
163,19,2022_11_10_18_49_17_805990_RIM.jpg,"Alligator Cracking","[1115.0, 5.0, 448.0, 82.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_17_805990_RIM.jpg
164,19,2022_11_10_18_49_19_690946_RIM.jpg,"Alligator Cracking","[518.0, 6.0, 648.0, 127.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_19_690946_RIM.jpg
165,19,2022_11_10_18_49_29_441856_RIM.jpg,"Alligator Cracking","[2.0, -2.0, 542.0, 135.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_29_441856_RIM.jpg
166,19,2022_11_10_18_49_29_441856_RIM.jpg,"Alligator Cracking","[1025.0, 57.0, 538.0, 70.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_29_441856_RIM.jpg
167,19,2022_11_10_18_49_29_441856_RIM.jpg,"Alligator Cracking","[776.0, 11.0, 217.0, 62.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_29_441856_RIM.jpg
168,19,2022_11_10_18_49_31_746689_RIM.jpg,"Alligator Cracking","[3.0, -2.0, 1560.0, 135.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_31_746689_RIM.jpg
169,19,2022_11_10_18_49_33_997667_RIM.jpg,"Alligator Cracking","[596.0, 22.0, 966.0, 111.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_33_997667_RIM.jpg
170,19,2022_11_10_18_49_33_997667_RIM.jpg,"Alligator Cracking","[-2.0, 1.0, 205.0, 132.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_33_997667_RIM.jpg
171,19,2022_11_10_18_49_36_214734_RIM.jpg,"Alligator Cracking","[1053.0, 9.0, 509.0, 124.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_36_214734_RIM.jpg
172,19,2022_11_10_18_49_36_214734_RIM.jpg,"Alligator Cracking","[208.0, 61.0, 362.0, 72.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_36_214734_RIM.jpg
173,19,2022_11_10_18_49_40_789494_RIM.jpg,"Alligator Cracking","[458.0, 3.0, 618.0, 130.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_40_789494_RIM.jpg
174,19,2022_11_10_18_49_42_977639_RIM.jpg,"Alligator Cracking","[-2.0, 0.0, 844.0, 82.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_42_977639_RIM.jpg
175,19,2022_11_10_18_49_45_160798_RIM.jpg,"Alligator Cracking","[319.0, 7.0, 701.0, 120.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_45_160798_RIM.jpg
176,19,2022_11_10_18_49_45_160798_RIM.jpg,"Alligator Cracking","[1281.0, 8.0, 282.0, 108.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_45_160798_RIM.jpg
177,19,2022_11_10_18_49_47_324010_RIM.jpg,"Alligator Cracking","[3.0, 0.0, 572.0, 133.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_47_324010_RIM.jpg
178,19,2022_11_10_18_49_47_324010_RIM.jpg,"Alligator Cracking","[858.0, 1.0, 637.0, 127.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_47_324010_RIM.jpg
179,19,2022_11_10_18_49_49_461291_RIM.jpg,"Alligator Cracking","[5.0, -2.0, 1558.0, 135.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_49_461291_RIM.jpg
180,19,2022_11_10_18_49_51_555688_RIM.jpg,"Alligator Cracking","[246.0, 5.0, 998.0, 128.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_51_555688_RIM.jpg
181,19,2022_11_10_18_49_51_555688_RIM.jpg,"Alligator Cracking","[1379.0, 8.0, 179.0, 125.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_51_555688_RIM.jpg
182,19,2022_11_10_18_49_51_555688_RIM.jpg,"Alligator Cracking","[7.0, 44.0, 87.0, 86.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_51_555688_RIM.jpg
183,19,2022_11_10_18_49_53_668036_RIM.jpg,"Alligator Cracking","[909.0, 17.0, 654.0, 116.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_53_668036_RIM.jpg
184,19,2022_11_10_18_49_55_755450_RIM.jpg,"Alligator Cracking","[315.0, -1.0, 417.0, 134.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_55_755450_RIM.jpg
186,19,2022_11_10_18_49_57_815937_RIM.jpg,"Alligator Cracking","[320.0, 4.0, 350.0, 125.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_57_815937_RIM.jpg
187,19,2022_11_10_18_49_57_815937_RIM.jpg,"Alligator Cracking","[5.0, 14.0, 149.0, 102.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_57_815937_RIM.jpg
188,19,2022_11_10_18_49_59_860467_RIM.jpg,"Alligator Cracking","[8.0, -2.0, 801.0, 96.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_59_860467_RIM.jpg
189,19,2022_11_10_18_49_59_860467_RIM.jpg,"Alligator Cracking","[1002.0, 2.0, 561.0, 123.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_59_860467_RIM.jpg
190,19,2022_11_10_18_50_01_928932_RIM.jpg,"Alligator Cracking","[6.0, 0.0, 1554.0, 133.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_50_01_928932_RIM.jpg
191,19,2022_11_10_18_50_03_966481_RIM.jpg,"Alligator Cracking","[4.0, 0.0, 1554.0, 133.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_50_03_966481_RIM.jpg
192,19,2022_11_10_18_50_05_997048_RIM.jpg,"Alligator Cracking","[203.0, 7.0, 548.0, 126.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_50_05_997048_RIM.jpg
193,19,2022_11_10_18_50_05_997048_RIM.jpg,"Alligator Cracking","[924.0, 17.0, 636.0, 108.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_50_05_997048_RIM.jpg
194,19,2022_11_10_18_50_08_025620_RIM.jpg,"Alligator Cracking","[2.0, 6.0, 1561.0, 127.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_50_08_025620_RIM.jpg
195,19,2022_11_10_18_50_10_064166_RIM.jpg,"Alligator Cracking","[3.0, 2.0, 1560.0, 131.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_50_10_064166_RIM.jpg
196,19,2022_11_10_18_50_12_134626_RIM.jpg,"Alligator Cracking","[1.0, 7.0, 1562.0, 126.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_50_12_134626_RIM.jpg
197,19,2022_11_10_18_50_14_271907_RIM.jpg,"Alligator Cracking","[0.0, -2.0, 1563.0, 135.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_50_14_271907_RIM.jpg
198,19,2022_11_10_18_50_16_612644_RIM.jpg,"Alligator Cracking","[1451.0, 9.0, 106.0, 124.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_50_16_612644_RIM.jpg
199,19,2022_11_10_18_49_19_690946_RIM.jpg,"Alligator Cracking","[97.0, 7.0, 261.0, 118.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_19_690946_RIM.jpg
200,19,2022_11_10_18_49_42_977639_RIM.jpg,"Alligator Cracking","[1185.0, 13.0, 341.0, 97.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_42_977639_RIM.jpg
201,19,2022_11_10_18_49_55_755450_RIM.jpg,"Alligator Cracking","[957.0, 16.0, 418.0, 117.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/cracks_2_data\2022_11_10_isb__To__inner1_Lane1_LHS//Processed_RIM//2022_11_10_18_49_55_755450_RIM.jpg
202,20,2022_11_10_17_45_53_296130_RIM.jpg,Pothole,"[12.0, -1.0, 205.0, 62.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/Data_cracks_2\2022_11_10_isb__To__inner3_Lane1_LHS//Processed_RIM//2022_11_10_17_45_53_296130_RIM.jpg
203,20,2022_11_10_17_45_53_296130_RIM.jpg,Pothole,"[593.0, 2.0, 63.0, 52.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/Data_cracks_2\2022_11_10_isb__To__inner3_Lane1_LHS//Processed_RIM//2022_11_10_17_45_53_296130_RIM.jpg
204,20,2022_11_10_17_45_56_907468_RIM.jpg,"Alligator Cracking","[923.0, 4.0, 600.0, 58.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/Data_cracks_2\2022_11_10_isb__To__inner3_Lane1_LHS//Processed_RIM//2022_11_10_17_45_56_907468_RIM.jpg
205,20,2022_11_10_17_45_59_986230_RIM.jpg,"Alligator Cracking","[-2.0, 17.0, 1392.0, 63.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/Data_cracks_2\2022_11_10_isb__To__inner3_Lane1_LHS//Processed_RIM//2022_11_10_17_45_59_986230_RIM.jpg
206,20,2022_11_10_17_46_02_981216_RIM.jpg,"Alligator Cracking","[920.0, 1.0, 627.0, 88.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/Data_cracks_2\2022_11_10_isb__To__inner3_Lane1_LHS//Processed_RIM//2022_11_10_17_46_02_981216_RIM.jpg
207,20,2022_11_10_17_46_02_981216_RIM.jpg,"Alligator Cracking","[48.0, 18.0, 340.0, 50.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/Data_cracks_2\2022_11_10_isb__To__inner3_Lane1_LHS//Processed_RIM//2022_11_10_17_46_02_981216_RIM.jpg
208,20,2022_11_10_17_46_05_721883_RIM.jpg,"Alligator Cracking","[209.0, 14.0, 987.0, 71.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/Data_cracks_2\2022_11_10_isb__To__inner3_Lane1_LHS//Processed_RIM//2022_11_10_17_46_05_721883_RIM.jpg
209,20,2022_11_10_17_46_08_220201_RIM.jpg,"Data Loss","[8.0, -1.0, 1555.0, 9.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/Data_cracks_2\2022_11_10_isb__To__inner3_Lane1_LHS//Processed_RIM//2022_11_10_17_46_08_220201_RIM.jpg
210,20,2022_11_10_17_46_10_567917_RIM.jpg,"Data Loss","[9.0, 0.0, 1541.0, 9.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/Data_cracks_2\2022_11_10_isb__To__inner3_Lane1_LHS//Processed_RIM//2022_11_10_17_46_10_567917_RIM.jpg
211,20,2022_11_10_17_46_10_567917_RIM.jpg,"Alligator Cracking","[1028.0, 27.0, 320.0, 65.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/Data_cracks_2\2022_11_10_isb__To__inner3_Lane1_LHS//Processed_RIM//2022_11_10_17_46_10_567917_RIM.jpg
